,date,daily_vaccinations
5739,2021-01-01,68000.0
5740,2021-01-02,68000.0
5741,2021-01-03,60883.0
5742,2021-01-04,53766.0
5743,2021-01-05,46649.0
5744,2021-01-06,39532.0
5745,2021-01-07,32416.0
5746,2021-01-08,25299.0
5747,2021-01-09,18182.0
5748,2021-01-10,18182.0
5749,2021-01-11,18182.0
5750,2021-01-12,18182.0
5751,2021-01-13,18182.0
5752,2021-01-14,30380.0
5753,2021-01-15,42579.0
5754,2021-01-16,54777.0
5755,2021-01-17,66976.0
5756,2021-01-18,79174.0
5757,2021-01-19,91373.0
5758,2021-01-20,103571.0
5759,2021-01-21,103571.0
5760,2021-01-22,103571.0
5761,2021-01-23,103571.0
5762,2021-01-24,103571.0
5763,2021-01-25,103571.0
5764,2021-01-26,103571.0
5765,2021-01-27,103571.0
5766,2021-01-28,103571.0
5767,2021-01-29,103571.0
5768,2021-01-30,103571.0
5769,2021-01-31,103571.0
5770,2021-02-01,103571.0
5771,2021-02-02,103571.0
5772,2021-02-03,103571.0
5773,2021-02-04,103571.0
5774,2021-02-05,103571.0
5775,2021-02-06,103571.0
5776,2021-02-07,103571.0
5777,2021-02-08,103571.0
5778,2021-02-09,103571.0
5779,2021-02-10,103571.0
5780,2021-02-11,98843.0
5781,2021-02-12,94114.0
5782,2021-02-13,89386.0
5783,2021-02-14,84657.0
5784,2021-02-15,79929.0
5785,2021-02-16,75200.0
5786,2021-02-17,70472.0
5787,2021-02-18,70472.0
5788,2021-02-19,70472.0
5789,2021-02-20,70472.0
5790,2021-02-21,70472.0
5791,2021-02-22,70472.0
5792,2021-02-23,70472.0
5793,2021-02-24,70472.0
5794,2021-02-25,70472.0
5795,2021-02-26,70472.0
5796,2021-02-27,70472.0
5797,2021-02-28,70472.0
5798,2021-03-01,70472.0
5799,2021-03-02,61957.0
5800,2021-03-03,86105.0
5801,2021-03-04,150524.0
5802,2021-03-05,182043.0
5803,2021-03-06,212264.0
5804,2021-03-07,212428.0
5805,2021-03-08,204357.0
5806,2021-03-09,206360.0
5807,2021-03-10,222684.0
5808,2021-03-11,180456.0
5809,2021-03-12,163773.0
5810,2021-03-13,150786.0
5811,2021-03-14,149057.0
5812,2021-03-15,152733.0
5813,2021-03-16,154850.0
5814,2021-03-17,109983.0
5815,2021-03-18,90786.0
5816,2021-03-19,105383.0
5817,2021-03-20,95303.0
5818,2021-02-15,0.0
5819,2021-02-16,4170.0
5820,2021-02-17,4170.0
5821,2021-02-18,4170.0
5822,2021-02-19,4170.0
5823,2021-02-20,4170.0
5824,2021-02-21,4170.0
5825,2021-02-22,4170.0
5826,2021-02-23,4170.0
5827,2021-02-24,4170.0
5828,2021-02-25,4170.0
5829,2021-02-26,4170.0
5830,2021-02-27,4170.0
5831,2021-02-28,4170.0
5832,2021-03-01,4170.0
5833,2021-03-02,4170.0
5834,2021-03-03,4170.0
5835,2021-03-04,4170.0
5836,2021-03-05,4170.0
5837,2021-03-06,15552.0
5838,2021-03-07,20607.0
5839,2021-03-08,21471.0
5840,2021-03-09,22500.0
5841,2021-03-10,23177.0
5842,2021-03-11,24008.0
5843,2021-03-12,24860.0
5844,2021-03-13,13520.0
5845,2021-03-14,8428.0
5846,2021-03-15,15048.0
5847,2021-03-16,13951.0
5848,2021-03-17,13249.0
5849,2021-03-18,12115.0
5850,2021-03-19,11477.0
5851,2021-02-03,0.0
5852,2021-02-04,75.0
5853,2021-02-05,75.0
5854,2021-02-06,75.0
5855,2021-02-07,75.0
5856,2021-02-08,75.0
5857,2021-02-09,75.0
5858,2021-02-10,75.0
5859,2021-02-11,75.0
5860,2021-02-12,75.0
5861,2021-02-13,75.0
5862,2021-02-14,75.0
5863,2021-02-15,75.0
5864,2021-02-16,75.0
5865,2021-02-17,75.0
5866,2021-02-18,75.0
5867,2021-02-19,75.0
5868,2021-02-20,75.0
5869,2021-02-21,75.0
5870,2021-02-22,75.0
5871,2021-02-23,75.0
5872,2021-02-24,75.0
5873,2021-02-25,75.0
5874,2021-02-26,75.0
5875,2021-02-27,75.0
5876,2021-02-28,75.0
5877,2021-03-01,75.0
5878,2021-03-02,75.0
5879,2021-03-03,75.0
5880,2021-03-04,75.0
5881,2021-03-05,75.0
5882,2021-03-06,75.0
5883,2021-03-07,75.0
5884,2021-03-08,75.0
5885,2021-03-09,75.0
5886,2021-03-10,75.0
5887,2021-03-11,75.0
5888,2021-03-12,75.0
5889,2021-03-13,75.0
5890,2021-03-14,75.0
5891,2021-03-15,75.0
5892,2021-02-22,0.0
5893,2021-02-23,314.0
5894,2021-02-24,314.0
5895,2021-02-25,314.0
5896,2021-02-26,314.0
5897,2021-02-27,314.0
5898,2021-02-28,314.0
5899,2021-03-01,314.0
5900,2021-03-02,314.0
5901,2021-03-03,314.0
5902,2021-03-04,314.0
5903,2021-03-05,314.0
5904,2021-03-06,314.0
5905,2021-03-07,314.0
5906,2021-03-08,314.0
5907,2021-03-09,314.0
5908,2021-03-10,314.0
5909,2021-03-11,314.0
5910,2021-03-12,314.0
5911,2021-03-13,314.0
5912,2021-03-14,314.0
5913,2021-03-15,314.0
5914,2021-03-16,314.0
5915,2021-03-17,301.0
5916,2021-03-18,289.0
5917,2021-03-19,276.0
5918,2021-02-16,0.0
5919,2021-02-17,131.0
5920,2021-02-18,131.0
5921,2021-02-19,131.0
5922,2021-02-20,131.0
5923,2021-02-21,131.0
5924,2021-02-22,131.0
5925,2021-02-23,131.0
5926,2021-02-24,131.0
5927,2021-02-25,131.0
5928,2021-02-26,131.0
5929,2021-02-27,131.0
5930,2021-02-28,131.0
5931,2021-03-01,131.0
5932,2021-03-02,131.0
5933,2021-03-03,131.0
5934,2021-03-04,131.0
5935,2021-03-05,385.0
5936,2021-03-06,640.0
5937,2021-03-07,894.0
5938,2021-03-08,1149.0
5939,2021-03-09,1403.0
5940,2021-03-10,1657.0
5941,2021-03-11,1912.0
5942,2021-03-12,1912.0
5943,2021-03-13,1697.0
5944,2021-03-14,1482.0
5945,2021-03-15,1267.0
5946,2021-03-16,1053.0
5947,2021-03-17,838.0
5948,2021-03-18,623.0
5949,2021-03-19,408.0
5950,2021-03-17,0.0
5951,2021-03-18,216.0
5952,2021-03-19,216.0
5953,2021-02-27,0.0
5954,2021-02-28,120.0
5955,2021-03-01,120.0
5956,2021-03-02,182.0
5957,2021-03-03,212.0
5958,2021-03-04,270.0
5959,2021-03-05,308.0
5960,2021-03-06,329.0
5961,2021-03-07,338.0
5962,2021-03-08,346.0
5963,2021-03-09,355.0
5964,2021-03-10,398.0
5965,2021-03-11,414.0
5966,2021-03-12,418.0
5967,2021-03-13,356.0
5968,2021-03-14,373.0
5969,2021-03-15,390.0
5970,2021-03-16,432.0
5971,2021-03-17,439.0
5972,2021-03-18,435.0
5973,2021-03-19,445.0
5974,2021-01-06,0.0
5975,2021-01-07,37862.0
5976,2021-01-08,23990.0
5977,2021-01-09,19366.0
5978,2021-01-10,17055.0
5979,2021-01-11,15667.0
5980,2021-01-12,16312.0
5981,2021-01-13,16772.0
5982,2021-01-14,14153.0
5983,2021-01-15,15498.0
5984,2021-01-16,16843.0
5985,2021-01-17,18187.0
5986,2021-01-18,17886.0
5987,2021-01-19,16240.0
5988,2021-01-20,14594.0
5989,2021-01-21,12948.0
5990,2021-01-22,11302.0
5991,2021-01-23,9656.0
5992,2021-01-24,8009.0
5993,2021-01-25,8009.0
5994,2021-01-26,8009.0
5995,2021-01-27,8009.0
5996,2021-01-28,8009.0
5997,2021-01-29,8009.0
5998,2021-01-30,9197.0
5999,2021-01-31,10385.0
6000,2021-02-01,11573.0
6001,2021-02-02,10489.0
6002,2021-02-03,9406.0
6003,2021-02-04,8322.0
6004,2021-02-05,7238.0
6005,2021-02-06,4966.0
6006,2021-02-07,2694.0
6007,2021-02-08,409.0
6008,2021-02-09,396.0
6009,2021-02-10,382.0
6010,2021-02-11,368.0
6011,2021-02-12,426.0
6012,2021-02-13,484.0
6013,2021-02-14,541.0
6014,2021-02-15,1628.0
6015,2021-02-16,2715.0
6016,2021-02-17,5446.0
6017,2021-02-18,8178.0
6018,2021-02-19,10419.0
6019,2021-02-20,12661.0
6020,2021-02-21,14902.0
6021,2021-02-22,16128.0
6022,2021-02-23,17353.0
6023,2021-02-24,16934.0
6024,2021-02-25,19697.0
6025,2021-02-26,17337.0
6026,2021-02-27,25055.0
6027,2021-02-28,32773.0
6028,2021-03-01,37896.0
6029,2021-03-02,43018.0
6030,2021-03-03,57498.0
6031,2021-03-04,79205.0
6032,2021-03-05,89327.0
6033,2021-03-06,84097.0
6034,2021-03-07,78868.0
6035,2021-03-08,93128.0
6036,2021-03-09,107938.0
6037,2021-03-10,97513.0
6038,2021-03-11,89971.0
6039,2021-03-12,106051.0
6040,2021-03-13,111996.0
6041,2021-03-14,128481.0
6042,2021-03-15,121688.0
6043,2021-03-16,115687.0
6044,2021-03-17,127393.0
6045,2021-03-18,124046.0
6046,2021-03-19,105916.0
6047,2021-03-20,131003.0
6048,2020-12-13,0.0
6049,2020-12-14,5903.0
6050,2020-12-15,5903.0
6051,2020-12-16,5903.0
6052,2020-12-17,5903.0
6053,2020-12-18,5903.0
6054,2020-12-19,5903.0
6055,2020-12-20,5903.0
6056,2020-12-21,5765.0
6057,2020-12-22,5626.0
6058,2020-12-23,5488.0
6059,2020-12-24,5349.0
6060,2020-12-25,5211.0
6061,2020-12-26,5072.0
6062,2020-12-27,4934.0
6063,2020-12-28,4667.0
6064,2020-12-29,4401.0
6065,2020-12-30,4135.0
6066,2020-12-31,3869.0
6067,2021-01-01,3602.0
6068,2021-01-02,3336.0
6069,2021-01-03,3070.0
6070,2021-01-04,3647.0
6071,2021-01-05,4225.0
6072,2021-01-06,4802.0
6073,2021-01-07,5379.0
6074,2021-01-08,5956.0
6075,2021-01-09,6534.0
6076,2021-01-10,7111.0
6077,2021-01-11,7904.0
6078,2021-01-12,9196.0
6079,2021-01-13,10529.0
6080,2021-01-14,11910.0
6081,2021-01-15,13360.0
6082,2021-01-16,14968.0
6083,2021-01-17,14651.0
6084,2021-01-18,15667.0
6085,2021-01-19,17018.0
6086,2021-01-20,18277.0
6087,2021-01-21,19282.0
6088,2021-01-22,20060.0
6089,2021-01-23,20803.0
6090,2021-01-24,21750.0
6091,2021-01-25,22213.0
6092,2021-01-26,22087.0
6093,2021-01-27,22729.0
6094,2021-01-28,22830.0
6095,2021-01-29,23593.0
6096,2021-01-30,23520.0
6097,2021-01-31,23258.0
6098,2021-02-01,25023.0
6099,2021-02-02,27047.0
6100,2021-02-03,29277.0
6101,2021-02-04,32727.0
6102,2021-02-05,35107.0
6103,2021-02-06,39398.0
6104,2021-02-07,41967.0
6105,2021-02-08,45894.0
6106,2021-02-09,48631.0
6107,2021-02-10,51223.0
6108,2021-02-11,53593.0
6109,2021-02-12,55814.0
6110,2021-02-13,55458.0
6111,2021-02-14,56025.0
6112,2021-02-15,52109.0
6113,2021-02-16,48864.0
6114,2021-02-17,45313.0
6115,2021-02-18,41139.0
6116,2021-02-19,36952.0
6117,2021-02-20,32767.0
6118,2021-02-21,30448.0
6119,2021-02-22,29043.0
6120,2021-02-23,28245.0
6121,2021-02-24,27644.0
6122,2021-02-25,27586.0
6123,2021-02-26,28031.0
6124,2021-02-27,28969.0
6125,2021-02-28,29659.0
6126,2021-03-01,30052.0
6127,2021-03-02,30890.0
6128,2021-03-03,30861.0
6129,2021-03-04,31086.0
6130,2021-03-05,30803.0
6131,2021-03-06,29353.0
6132,2021-03-07,28993.0
6133,2021-03-08,27751.0
6134,2021-03-09,26784.0
6135,2021-03-10,25510.0
6136,2021-03-11,24025.0
6137,2021-03-12,23632.0
6138,2021-03-13,24722.0
6139,2021-03-14,25364.0
6140,2021-03-15,28762.0
6141,2021-03-16,31683.0
6142,2021-03-17,35410.0
6143,2021-03-18,39121.0
6144,2021-03-19,38454.0
6145,2021-02-22,0.0
6146,2021-02-23,82.0
6147,2021-02-24,2044.0
6148,2021-02-25,3916.0
6149,2021-02-26,5410.0
6150,2021-02-27,5131.0
6151,2021-02-28,4503.0
6152,2021-03-01,5043.0
6153,2021-03-02,5694.0
6154,2021-03-03,5936.0
6155,2021-03-04,5802.0
6156,2021-03-05,5774.0
6157,2021-03-06,5495.0
6158,2021-03-07,5431.0
6159,2021-03-08,4496.0
6160,2021-03-09,4011.0
6161,2021-03-10,3224.0
6162,2021-03-11,5262.0
6163,2021-03-12,6876.0
6164,2021-03-13,9581.0
6165,2021-03-14,9450.0
6166,2021-03-15,10336.0
6167,2021-03-16,10884.0
6168,2021-03-17,11143.0
6169,2021-03-18,8435.0
6170,2021-03-19,5809.0
6171,2021-01-08,0.0
6172,2021-01-09,1150.0
6173,2021-01-10,1150.0
6174,2021-01-11,1503.0
6175,2021-01-12,1680.0
6176,2021-01-13,1785.0
6177,2021-01-14,1856.0
6178,2021-01-15,2221.0
6179,2021-01-16,2687.0
6180,2021-01-17,3153.0
6181,2021-01-18,3468.0
6182,2021-01-19,3783.0
6183,2021-01-20,4098.0
6184,2021-01-21,9528.0
6185,2021-01-22,13880.0
6186,2021-01-23,19485.0
6187,2021-01-24,26632.0
6188,2021-01-25,31534.0
6189,2021-01-26,39901.0
6190,2021-01-27,45317.0
6191,2021-01-28,45246.0
6192,2021-01-29,44435.0
6193,2021-01-30,39146.0
6194,2021-01-31,34158.0
6195,2021-02-01,31416.0
6196,2021-02-02,25209.0
6197,2021-02-03,21689.0
6198,2021-02-04,17911.0
6199,2021-02-05,15373.0
6200,2021-02-06,14844.0
6201,2021-02-07,12472.0
6202,2021-02-08,14258.0
6203,2021-02-09,16044.0
6204,2021-02-10,18092.0
6205,2021-02-11,30195.0
6206,2021-02-12,42559.0
6207,2021-02-13,52908.0
6208,2021-02-14,63256.0
6209,2021-02-15,63654.0
6210,2021-02-16,64051.0
6211,2021-02-17,64449.0
6212,2021-02-18,55424.0
6213,2021-02-19,46398.0
6214,2021-02-20,40606.0
6215,2021-02-21,34814.0
6216,2021-02-22,34814.0
6217,2021-02-23,34814.0
6218,2021-02-24,36039.0
6219,2021-02-25,35659.0
6220,2021-02-26,33145.0
6221,2021-02-27,33881.0
6222,2021-02-28,29426.0
6223,2021-03-01,29299.0
6224,2021-03-02,28798.0
6225,2021-03-03,27365.0
6226,2021-03-04,28730.0
6227,2021-03-05,32238.0
6228,2021-03-06,30996.0
6229,2021-03-07,30659.0
6230,2021-03-08,33455.0
6231,2021-03-09,35517.0
6232,2021-03-10,36805.0
6233,2021-03-11,35765.0
6234,2021-03-12,39797.0
6235,2021-03-13,43862.0
6236,2021-03-14,50908.0
6237,2021-03-15,47932.0
6238,2021-03-16,43124.0
6239,2021-03-17,40612.0
6240,2021-03-18,40676.0
6241,2021-03-19,37751.0
6242,2021-03-20,29504.0
6243,2021-01-09,0.0
6244,2021-01-10,500.0
6245,2021-01-11,500.0
6246,2021-01-12,500.0
6247,2021-01-13,500.0
6248,2021-01-14,600.0
6249,2021-01-15,667.0
6250,2021-01-16,1000.0
6251,2021-01-17,1118.0
6252,2021-01-18,1236.0
6253,2021-01-19,1354.0
6254,2021-01-20,1595.0
6255,2021-01-21,1718.0
6256,2021-01-22,1841.0
6257,2021-01-23,1622.0
6258,2021-01-24,1542.0
6259,2021-01-25,1463.0
6260,2021-01-26,1677.0
6261,2021-01-27,1775.0
6262,2021-01-28,1965.0
6263,2021-01-29,1996.0
6264,2021-01-30,1988.0
6265,2021-01-31,2079.0
6266,2021-02-01,2170.0
6267,2021-02-02,1939.0
6268,2021-02-03,1644.0
6269,2021-02-04,1287.0
6270,2021-02-05,1089.0
6271,2021-02-06,987.0
6272,2021-02-07,966.0
6273,2021-02-08,945.0
6274,2021-02-09,1163.0
6275,2021-02-10,1567.0
6276,2021-02-11,2005.0
6277,2021-02-12,2203.0
6278,2021-02-13,2401.0
6279,2021-02-14,2383.0
6280,2021-02-15,2365.0
6281,2021-02-16,2224.0
6282,2021-02-17,1899.0
6283,2021-02-18,1638.0
6284,2021-02-19,1594.0
6285,2021-02-20,1334.0
6286,2021-02-21,1209.0
6287,2021-02-22,1403.0
6288,2021-02-23,1511.0
6289,2021-02-24,1640.0
6290,2021-02-25,1687.0
6291,2021-02-26,1744.0
6292,2021-02-27,2017.0
6293,2021-02-28,2030.0
6294,2021-03-01,1723.0
6295,2021-03-02,1418.0
6296,2021-03-03,1147.0
6297,2021-03-04,946.0
6298,2021-03-05,734.0
6299,2021-03-06,522.0
6300,2021-03-07,571.0
6301,2021-03-08,620.0
6302,2021-03-09,772.0
6303,2021-03-10,924.0
6304,2021-03-11,913.0
6305,2021-03-12,865.0
6306,2021-03-13,817.0
6307,2021-03-14,768.0
6308,2021-03-15,720.0
6309,2021-03-16,546.0
6310,2021-03-17,372.0
6311,2021-03-18,292.0
6312,2021-01-11,0.0
6313,2021-01-12,2800.0
6314,2021-01-13,4090.0
6315,2021-01-14,4520.0
6316,2021-01-15,4735.0
6317,2021-01-16,4864.0
6318,2021-01-17,4950.0
6319,2021-01-18,5011.0
6320,2021-01-19,5380.0
6321,2021-01-20,5380.0
6322,2021-01-21,5380.0
6323,2021-01-22,5380.0
6324,2021-01-23,6127.0
6325,2021-01-24,6874.0
6326,2021-01-25,7621.0
6327,2021-01-26,8369.0
6328,2021-01-27,9116.0
6329,2021-01-28,9847.0
6330,2021-01-29,10579.0
6331,2021-01-30,10563.0
6332,2021-01-31,10547.0
6333,2021-02-01,10885.0
6334,2021-02-02,11223.0
6335,2021-02-03,11046.0
6336,2021-02-04,10886.0
6337,2021-02-05,10725.0
6338,2021-02-06,10564.0
6339,2021-02-07,10404.0
6340,2021-02-08,9889.0
6341,2021-02-09,9375.0
6342,2021-02-10,9375.0
6343,2021-02-11,9893.0
6344,2021-02-12,10411.0
6345,2021-02-13,10929.0
6346,2021-02-14,11446.0
6347,2021-02-15,11964.0
6348,2021-02-16,12482.0
6349,2021-02-17,13000.0
6350,2021-02-18,13000.0
6351,2021-02-19,13286.0
6352,2021-02-20,13572.0
6353,2021-02-21,13859.0
6354,2021-02-22,14145.0
6355,2021-02-23,14431.0
6356,2021-02-24,14717.0
6357,2021-02-25,15004.0
6358,2021-02-26,15004.0
6359,2021-02-27,15004.0
6360,2021-02-28,15004.0
6361,2021-03-01,15004.0
6362,2021-03-02,14763.0
6363,2021-03-03,14523.0
6364,2021-03-04,14282.0
6365,2021-03-05,13615.0
6366,2021-03-06,12948.0
6367,2021-03-07,12281.0
6368,2021-03-08,12325.0
6369,2021-03-09,14118.0
6370,2021-03-10,15911.0
6371,2021-03-11,17705.0
6372,2021-03-12,19925.0
6373,2021-03-13,22144.0
6374,2021-03-14,24364.0
6375,2021-03-15,25873.0
6376,2021-01-04,0.0
6377,2021-01-05,425.0
6378,2021-01-06,3309.0
6379,2021-01-07,4554.0
6380,2021-01-08,5176.0
6381,2021-01-09,4462.0
6382,2021-01-10,4226.0
6383,2021-01-11,4202.0
6384,2021-01-12,5650.0
6385,2021-01-13,5730.0
6386,2021-01-14,5789.0
6387,2021-01-15,5905.0
6388,2021-01-16,5870.0
6389,2021-01-17,5442.0
6390,2021-01-18,6144.0
6391,2021-01-19,5771.0
6392,2021-01-20,5932.0
6393,2021-01-21,5913.0
6394,2021-01-22,5758.0
6395,2021-01-23,5603.0
6396,2021-01-24,5595.0
6397,2021-01-25,5594.0
6398,2021-01-26,5491.0
6399,2021-01-27,5374.0
6400,2021-01-28,5739.0
6401,2021-01-29,6457.0
6402,2021-01-30,6616.0
6403,2021-01-31,6657.0
6404,2021-02-01,7056.0
6405,2021-02-02,7775.0
6406,2021-02-03,8438.0
6407,2021-02-04,9088.0
6408,2021-02-05,9552.0
6409,2021-02-06,9750.0
6410,2021-02-07,9736.0
6411,2021-02-08,9668.0
6412,2021-02-09,10039.0
6413,2021-02-10,10233.0
6414,2021-02-11,10143.0
6415,2021-02-12,10006.0
6416,2021-02-13,10224.0
6417,2021-02-14,11742.0
6418,2021-02-15,12063.0
6419,2021-02-16,11559.0
6420,2021-02-17,11353.0
6421,2021-02-18,10981.0
6422,2021-02-19,10851.0
6423,2021-02-20,11185.0
6424,2021-02-21,10543.0
6425,2021-02-22,10399.0
6426,2021-02-23,10596.0
6427,2021-02-24,10789.0
6428,2021-02-25,10773.0
6429,2021-02-26,10746.0
6430,2021-02-27,10969.0
6431,2021-02-28,10862.0
6432,2021-03-01,11237.0
6433,2021-03-02,11602.0
6434,2021-03-03,11654.0
6435,2021-03-04,11936.0
6436,2021-03-05,11908.0
6437,2021-03-06,13215.0
6438,2021-03-07,13711.0
6439,2021-03-08,13508.0
6440,2021-03-09,12739.0
6441,2021-03-10,12348.0
6442,2021-03-11,13028.0
6443,2021-03-12,13894.0
6444,2021-03-13,13905.0
6445,2021-03-14,14368.0
6446,2021-03-15,14873.0
6447,2021-03-16,16133.0
6448,2021-03-17,17064.0
6449,2021-03-18,17247.0
6450,2021-03-19,14590.0
6451,2020-12-27,0.0
6452,2020-12-28,1548.0
6453,2020-12-29,1333.0
6454,2020-12-30,1036.0
6455,2020-12-31,1246.0
6456,2021-01-01,1027.0
6457,2021-01-02,923.0
6458,2021-01-03,871.0
6459,2021-01-04,805.0
6460,2021-01-05,997.0
6461,2021-01-06,1685.0
6462,2021-01-07,2184.0
6463,2021-01-08,2620.0
6464,2021-01-09,2599.0
6465,2021-01-10,2519.0
6466,2021-01-11,2433.0
6467,2021-01-12,2338.0
6468,2021-01-13,2257.0
6469,2021-01-14,2440.0
6470,2021-01-15,2664.0
6471,2021-01-16,2674.0
6472,2021-01-17,2674.0
6473,2021-01-18,2637.0
6474,2021-01-19,2691.0
6475,2021-01-20,2686.0
6476,2021-01-21,2399.0
6477,2021-01-22,2030.0
6478,2021-01-23,2085.0
6479,2021-01-24,2106.0
6480,2021-01-25,2075.0
6481,2021-01-26,2026.0
6482,2021-01-27,2074.0
6483,2021-01-28,2269.0
6484,2021-01-29,2608.0
6485,2021-01-30,2522.0
6486,2021-01-31,2501.0
6487,2021-02-01,2508.0
6488,2021-02-02,2407.0
6489,2021-02-03,2380.0
6490,2021-02-04,2576.0
6491,2021-02-05,2732.0
6492,2021-02-06,2802.0
6493,2021-02-07,2802.0
6494,2021-02-08,2851.0
6495,2021-02-09,2708.0
6496,2021-02-10,2479.0
6497,2021-02-11,2647.0
6498,2021-02-12,3071.0
6499,2021-02-13,3113.0
6500,2021-02-14,3118.0
6501,2021-02-15,3073.0
6502,2021-02-16,3216.0
6503,2021-02-17,3552.0
6504,2021-02-18,3622.0
6505,2021-02-19,3356.0
6506,2021-02-20,3590.0
6507,2021-02-21,3586.0
6508,2021-02-22,3641.0
6509,2021-02-23,3694.0
6510,2021-02-24,3898.0
6511,2021-02-25,4155.0
6512,2021-02-26,4299.0
6513,2021-02-27,4069.0
6514,2021-02-28,4069.0
6515,2021-03-01,4164.0
6516,2021-03-02,4260.0
6517,2021-03-03,4303.0
6518,2021-03-04,4334.0
6519,2021-03-05,4684.0
6520,2021-03-06,4827.0
6521,2021-03-07,4827.0
6522,2021-03-08,4922.0
6523,2021-03-09,5206.0
6524,2021-03-10,5531.0
6525,2021-03-11,5909.0
6526,2021-03-12,6348.0
6527,2021-03-13,7238.0
6528,2021-03-14,7237.0
6529,2021-03-15,7213.0
6530,2021-03-16,6770.0
6531,2021-03-17,6274.0
6532,2021-03-18,5749.0
6533,2021-03-19,4874.0
6534,2021-02-16,0.0
6535,2021-02-17,1130.0
6536,2021-02-18,1130.0
6537,2021-02-19,2175.0
6538,2021-02-20,2604.0
6539,2021-02-21,3078.0
6540,2021-02-22,3843.0
6541,2021-02-23,4616.0
6542,2021-02-24,5811.0
6543,2021-02-25,7198.0
6544,2021-02-26,8161.0
6545,2021-02-27,8127.0
6546,2021-02-28,7877.0
6547,2021-03-01,7141.0
6548,2021-03-02,6246.0
6549,2021-03-03,5966.0
6550,2021-03-04,5626.0
6551,2021-03-05,5219.0
6552,2021-03-06,4896.0
6553,2021-03-07,4435.0
6554,2021-03-08,4113.0
6555,2021-03-09,4431.0
6556,2021-03-10,6474.0
6557,2021-03-11,6569.0
6558,2021-03-12,6434.0
6559,2021-03-13,6282.0
6560,2021-03-14,6439.0
6561,2021-03-15,6559.0
6562,2021-03-16,7176.0
6563,2021-03-17,5647.0
6564,2021-03-18,5609.0
6565,2021-03-19,5395.0
6566,2021-02-25,0.0
6567,2021-02-26,18489.0
6568,2021-02-27,10161.0
6569,2021-02-28,7059.0
6570,2021-03-01,13576.0
6571,2021-03-02,17486.0
6572,2021-03-03,25737.0
6573,2021-03-04,32265.0
6574,2021-03-05,39699.0
6575,2021-03-06,42048.0
6576,2021-03-07,42241.0
6577,2021-03-08,47006.0
6578,2021-03-09,51359.0
6579,2021-03-10,49459.0
6580,2021-03-11,45775.0
6581,2021-03-12,41040.0
6582,2021-03-13,39033.0
6583,2021-03-14,38870.0
6584,2021-03-15,31258.0
6585,2021-03-16,24970.0
6586,2021-03-17,20099.0
6587,2021-03-18,16171.0
6588,2021-03-19,13110.0
6589,2021-03-20,12717.0
6590,2021-01-04,0.0
6591,2021-01-05,56505.0
6592,2021-01-06,45248.0
6593,2021-01-07,41496.0
6594,2021-01-08,48786.0
6595,2021-01-09,47569.0
6596,2021-01-10,46759.0
6597,2021-01-11,46180.0
6598,2021-01-12,49826.0
6599,2021-01-13,58330.0
6600,2021-01-14,66980.0
6601,2021-01-15,70139.0
6602,2021-01-16,70181.0
6603,2021-01-17,70223.0
6604,2021-01-18,70264.0
6605,2021-01-19,68282.0
6606,2021-01-20,63471.0
6607,2021-01-21,61016.0
6608,2021-01-22,56696.0
6609,2021-01-23,55680.0
6610,2021-01-24,54664.0
6611,2021-01-25,56182.0
6612,2021-01-26,55766.0
6613,2021-01-27,52812.0
6614,2021-01-28,52984.0
6615,2021-01-29,50484.0
6616,2021-01-30,51790.0
6617,2021-01-31,53095.0
6618,2021-02-01,54548.0
6619,2021-02-02,58331.0
6620,2021-02-03,67103.0
6621,2021-02-04,73424.0
6622,2021-02-05,72558.0
6623,2021-02-06,71691.0
6624,2021-02-07,70825.0
6625,2021-02-08,70598.0
6626,2021-02-09,66924.0
6627,2021-02-10,65024.0
6628,2021-02-11,62126.0
6629,2021-02-12,63159.0
6630,2021-02-13,64192.0
6631,2021-02-14,65225.0
6632,2021-02-15,65324.0
6633,2021-02-16,65315.0
6634,2021-02-17,66035.0
6635,2021-02-18,73281.0
6636,2021-02-19,74032.0
6637,2021-02-20,74783.0
6638,2021-02-21,75535.0
6639,2021-02-22,77240.0
6640,2021-02-23,84889.0
6641,2021-02-24,93344.0
6642,2021-02-25,95661.0
6643,2021-02-26,98970.0
6644,2021-02-27,102279.0
6645,2021-02-28,105588.0
6646,2021-03-01,106220.0
6647,2021-03-02,110663.0
6648,2021-03-03,113276.0
6649,2021-03-04,123706.0
6650,2021-03-05,124505.0
6651,2021-03-06,125304.0
6652,2021-03-07,126104.0
6653,2021-03-08,134273.0
6654,2021-03-09,132884.0
6655,2021-03-10,134716.0
6656,2021-03-11,125884.0
6657,2021-03-12,124860.0
6658,2021-03-13,123835.0
6659,2021-03-14,122810.0
6660,2021-03-15,113750.0
6661,2021-03-16,107530.0
6662,2021-03-17,97854.0
6663,2021-03-18,91514.0
6664,2021-01-28,0.0
6665,2021-01-29,5286.0
6666,2021-01-30,18912.0
6667,2021-01-31,19718.0
6668,2021-02-01,23888.0
6669,2021-02-02,23753.0
6670,2021-02-03,23319.0
6671,2021-02-04,20904.0
6672,2021-02-05,21575.0
6673,2021-02-06,17475.0
6674,2021-02-07,14660.0
6675,2021-02-08,10316.0
6676,2021-02-09,7918.0
6677,2021-02-10,5259.0
6678,2021-02-11,4537.0
6679,2021-02-12,3270.0
6680,2021-02-13,3787.0
6681,2021-02-14,3939.0
